Campaign_ID,Company,Campaign_Type,Target_Audience,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
179602,NexGen Systems,Display,Men 18-24,45 days,Facebook,0.03,"$19,157.00",7.62,Chicago,French,394,8344,6,Health & Wellness,2021-01-22
179613,DataTech Solutions,Social Media,Men 25-34,30 days,Google Ads,0.11,"$15,395.00",5.39,Miami,English,137,1668,1,Outdoor Adventurers,2021-02-02
179687,Alpha Innovations,Display,Men 25-34,15 days,Instagram,0.1,"$11,117.00",4.23,New York,Mandarin,461,8058,7,Health & Wellness,2021-04-17
179699,TechCorp,Influencer,Women 35-44,45 days,Instagram,0.04,"$15,917.00",5.94,Miami,Mandarin,552,4768,10,Health & Wellness,2021-04-29
179739,DataTech Solutions,Email,Men 25-34,45 days,Email,0.13,"$6,777.00",5.5,New York,English,384,8504,3,Outdoor Adventurers,2021-06-08
179879,Alpha Innovations,Social Media,Women 25-34,45 days,Website,0.14,"$16,134.00",6.41,New York,English,142,5033,3,Tech Enthusiasts,2021-10-26
179977,DataTech Solutions,Influencer,Women 25-34,60 days,YouTube,0.15,"$16,565.00",7.48,Houston,Mandarin,642,4494,2,Foodies,2021-02-01
179994,Innovate Industries,Social Media,Men 18-24,15 days,Email,0.08,"$19,105.00",7.42,New York,Mandarin,561,6145,2,Health & Wellness,2021-02-18
180041,Alpha Innovations,Social Media,Men 18-24,60 days,YouTube,0.12,"$14,258.00",7.75,Chicago,German,230,5148,5,Tech Enthusiasts,2021-04-06
180174,TechCorp,Email,Women 25-34,45 days,YouTube,0.05,"$13,998.00",2.99,Miami,German,150,2588,9,Fashionistas,2021-08-17
180192,DataTech Solutions,Display,Men 18-24,15 days,Google Ads,0.09,"$12,351.00",3.01,Miami,Mandarin,122,5461,4,Health & Wellness,2021-09-04
180300,DataTech Solutions,Email,Men 25-34,30 days,Website,0.03,"$16,412.00",3.88,Chicago,German,785,4035,8,Health & Wellness,2021-12-21
180307,NexGen Systems,Email,All Ages,15 days,Google Ads,0.09,"$18,725.00",2.22,New York,Mandarin,761,2931,9,Outdoor Adventurers,2021-12-28
180309,Alpha Innovations,Social Media,Women 25-34,45 days,Instagram,0.12,"$9,309.00",6.88,Houston,Mandarin,601,9813,2,Foodies,2021-12-30
180314,DataTech Solutions,Email,Men 18-24,60 days,Facebook,0.12,"$14,830.00",4.58,New York,Spanish,585,4491,4,Foodies,2021-01-04
180316,Alpha Innovations,Display,All Ages,30 days,Website,0.05,"$13,282.00",5.49,Chicago,French,103,4587,6,Fashionistas,2021-01-06
180397,Alpha Innovations,Influencer,All Ages,60 days,Facebook,0.04,"$15,938.00",3.83,New York,German,372,7403,5,Health & Wellness,2021-03-28
180408,DataTech Solutions,Social Media,Women 25-34,45 days,Email,0.11,"$6,407.00",7.32,Miami,Spanish,537,9070,2,Fashionistas,2021-04-08
180473,TechCorp,Influencer,Men 25-34,30 days,Facebook,0.1,"$6,894.00",6.0,Houston,French,999,9781,5,Foodies,2021-06-12
180559,TechCorp,Influencer,All Ages,30 days,Facebook,0.06,"$12,241.00",2.52,Miami,German,353,7035,10,Tech Enthusiasts,2021-09-06
180571,NexGen Systems,Social Media,Women 35-44,45 days,Instagram,0.05,"$19,718.00",4.11,New York,French,423,1887,5,Foodies,2021-09-18
180582,NexGen Systems,Social Media,All Ages,60 days,Facebook,0.02,"$7,104.00",7.99,New York,Mandarin,104,7511,9,Tech Enthusiasts,2021-09-29
180628,DataTech Solutions,Influencer,Women 35-44,30 days,YouTube,0.04,"$19,596.00",4.61,Miami,German,256,1765,7,Foodies,2021-11-14
180697,Alpha Innovations,Search,Men 25-34,15 days,Facebook,0.11,"$6,642.00",3.57,Houston,Spanish,393,3294,3,Outdoor Adventurers,2021-01-22
180701,Innovate Industries,Display,All Ages,45 days,Facebook,0.06,"$11,994.00",5.56,Los Angeles,Spanish,895,8543,1,Fashionistas,2021-01-26
180735,DataTech Solutions,Display,Women 25-34,60 days,YouTube,0.02,"$18,388.00",3.9,Miami,Mandarin,945,1349,3,Fashionistas,2021-03-01
180789,Innovate Industries,Email,Women 25-34,30 days,Facebook,0.08,"$12,660.00",5.59,Miami,German,697,8762,5,Outdoor Adventurers,2021-04-24
180811,NexGen Systems,Display,Men 18-24,15 days,Website,0.11,"$5,143.00",5.76,New York,English,585,3646,9,Outdoor Adventurers,2021-05-16
180818,NexGen Systems,Influencer,Women 25-34,15 days,Email,0.02,"$6,363.00",6.18,New York,German,563,7329,8,Fashionistas,2021-05-23
180885,Alpha Innovations,Display,Women 35-44,60 days,Instagram,0.12,"$16,976.00",6.45,Houston,German,542,3716,9,Health & Wellness,2021-07-29
180945,Innovate Industries,Search,Men 25-34,60 days,Facebook,0.13,"$6,690.00",6.46,Chicago,German,646,4003,9,Fashionistas,2021-09-27
180952,DataTech Solutions,Search,Men 18-24,45 days,YouTube,0.03,"$12,359.00",7.58,Miami,Mandarin,707,2086,1,Health & Wellness,2021-10-04
180956,Innovate Industries,Social Media,Men 25-34,30 days,Email,0.1,"$12,791.00",2.92,Houston,Spanish,368,4924,4,Foodies,2021-10-08
180980,TechCorp,Email,Men 18-24,45 days,Website,0.11,"$14,305.00",2.8,Houston,English,867,4759,6,Foodies,2021-11-01
181044,Innovate Industries,Social Media,Women 35-44,45 days,YouTube,0.09,"$5,695.00",7.1,Miami,French,452,7860,4,Foodies,2021-01-04
181095,Alpha Innovations,Social Media,Women 35-44,60 days,Website,0.14,"$17,581.00",3.14,New York,German,299,7360,4,Foodies,2021-02-24
181125,Alpha Innovations,Email,Women 25-34,60 days,YouTube,0.13,"$13,032.00",4.55,New York,English,233,8697,6,Health & Wellness,2021-03-26
181149,DataTech Solutions,Display,Men 18-24,45 days,Website,0.03,"$12,592.00",3.15,Miami,Spanish,392,7254,1,Foodies,2021-04-19
181159,NexGen Systems,Email,All Ages,60 days,Facebook,0.05,"$6,671.00",4.55,Los Angeles,Mandarin,818,8792,3,Outdoor Adventurers,2021-04-29
181160,NexGen Systems,Social Media,Women 35-44,60 days,Instagram,0.09,"$15,795.00",2.08,Chicago,French,496,3058,1,Tech Enthusiasts,2021-04-30
181233,TechCorp,Social Media,All Ages,45 days,Email,0.08,"$14,116.00",2.83,Miami,French,246,2128,9,Fashionistas,2021-07-12
181255,Alpha Innovations,Display,Men 25-34,60 days,Google Ads,0.14,"$5,007.00",7.55,Miami,English,707,9853,10,Outdoor Adventurers,2021-08-03
181270,TechCorp,Social Media,Men 25-34,60 days,Instagram,0.11,"$18,696.00",6.9,Los Angeles,French,897,8625,1,Tech Enthusiasts,2021-08-18
181285,NexGen Systems,Influencer,Women 35-44,30 days,YouTube,0.11,"$6,994.00",4.84,Miami,Spanish,999,3701,8,Tech Enthusiasts,2021-09-02
181296,DataTech Solutions,Influencer,Women 35-44,15 days,Google Ads,0.03,"$13,717.00",2.85,Miami,French,102,5021,3,Fashionistas,2021-09-13
181427,DataTech Solutions,Search,Women 25-34,15 days,YouTube,0.03,"$18,956.00",7.06,Miami,Spanish,680,1067,1,Health & Wellness,2021-01-22
181439,TechCorp,Display,All Ages,60 days,Email,0.1,"$16,916.00",7.54,Los Angeles,German,321,3752,5,Outdoor Adventurers,2021-02-03
181460,Alpha Innovations,Search,Women 25-34,60 days,Email,0.06,"$17,394.00",7.75,New York,Mandarin,495,9922,7,Health & Wellness,2021-02-24
181464,DataTech Solutions,Influencer,All Ages,60 days,Google Ads,0.1,"$15,971.00",5.63,Houston,English,162,5794,1,Fashionistas,2021-02-28
181491,NexGen Systems,Social Media,Women 35-44,60 days,YouTube,0.1,"$8,157.00",2.37,Chicago,English,425,2222,1,Foodies,2021-03-27
181493,DataTech Solutions,Display,Women 35-44,15 days,Facebook,0.13,"$12,473.00",2.3,Los Angeles,Spanish,518,8180,10,Foodies,2021-03-29
181499,DataTech Solutions,Email,Women 25-34,15 days,Google Ads,0.02,"$14,905.00",7.44,Los Angeles,Spanish,504,5318,2,Outdoor Adventurers,2021-04-04
181545,Innovate Industries,Search,Women 35-44,30 days,Website,0.04,"$14,522.00",3.84,New York,German,934,4346,1,Health & Wellness,2021-05-20
181567,NexGen Systems,Email,Men 18-24,30 days,Facebook,0.07,"$13,118.00",2.18,Houston,German,946,2954,2,Foodies,2021-06-11
181583,TechCorp,Display,Women 25-34,15 days,Google Ads,0.03,"$18,492.00",4.07,New York,French,946,2663,2,Outdoor Adventurers,2021-06-27
181605,TechCorp,Influencer,All Ages,30 days,Website,0.12,"$18,842.00",7.53,Miami,English,626,4249,8,Fashionistas,2021-07-19
181635,TechCorp,Search,Men 25-34,30 days,Instagram,0.12,"$19,559.00",5.96,Chicago,German,547,4782,6,Fashionistas,2021-08-18
181672,Alpha Innovations,Influencer,All Ages,60 days,Website,0.12,"$11,955.00",5.73,Chicago,Spanish,545,2725,5,Health & Wellness,2021-09-24
181756,NexGen Systems,Search,Women 35-44,60 days,Google Ads,0.1,"$15,149.00",4.07,Los Angeles,German,507,9470,3,Health & Wellness,2021-12-17
181858,Innovate Industries,Display,All Ages,30 days,Website,0.13,"$9,602.00",4.86,Miami,Mandarin,223,5061,5,Fashionistas,2021-03-29
181860,Innovate Industries,Influencer,Men 25-34,60 days,Email,0.05,"$6,222.00",4.19,Los Angeles,German,103,5972,4,Tech Enthusiasts,2021-03-31
181867,Alpha Innovations,Display,Women 25-34,15 days,Website,0.03,"$11,152.00",7.14,New York,Mandarin,380,2751,7,Fashionistas,2021-04-07
181874,Alpha Innovations,Social Media,Women 25-34,15 days,YouTube,0.13,"$10,744.00",2.62,Miami,English,745,8203,3,Tech Enthusiasts,2021-04-14
181885,TechCorp,Influencer,Men 25-34,60 days,Instagram,0.13,"$5,700.00",7.17,Miami,German,617,3010,1,Fashionistas,2021-04-25
181904,DataTech Solutions,Search,Women 25-34,60 days,Google Ads,0.07,"$16,217.00",3.07,New York,Mandarin,672,4281,7,Foodies,2021-05-14
181908,NexGen Systems,Search,All Ages,60 days,YouTube,0.12,"$8,827.00",6.29,Los Angeles,Spanish,708,9141,9,Foodies,2021-05-18
181974,NexGen Systems,Email,Men 18-24,45 days,Google Ads,0.04,"$10,074.00",3.81,Chicago,German,724,1326,8,Fashionistas,2021-07-23
182016,Innovate Industries,Influencer,All Ages,45 days,Instagram,0.05,"$11,594.00",4.07,Houston,German,313,5330,4,Health & Wellness,2021-09-03
182092,Innovate Industries,Email,Men 18-24,15 days,Instagram,0.02,"$17,875.00",3.77,Miami,French,423,4445,9,Foodies,2021-11-18
182109,DataTech Solutions,Search,Women 25-34,60 days,Website,0.09,"$7,227.00",4.77,Houston,German,540,3859,8,Tech Enthusiasts,2021-12-05
182174,Alpha Innovations,Email,Men 18-24,30 days,Website,0.11,"$13,085.00",3.54,New York,French,468,6780,10,Health & Wellness,2021-02-08
182200,DataTech Solutions,Search,Men 25-34,60 days,Facebook,0.11,"$15,903.00",5.55,Chicago,English,145,1165,7,Health & Wellness,2021-03-06
182218,Innovate Industries,Search,Women 25-34,60 days,Website,0.07,"$14,026.00",4.13,New York,English,885,9005,7,Tech Enthusiasts,2021-03-24
182244,Innovate Industries,Email,Women 25-34,45 days,YouTube,0.12,"$5,128.00",7.07,New York,Spanish,536,5663,10,Health & Wellness,2021-04-19
182287,Innovate Industries,Search,Men 18-24,30 days,Google Ads,0.11,"$16,383.00",7.06,Miami,German,687,8155,7,Tech Enthusiasts,2021-06-01
182334,DataTech Solutions,Display,Women 25-34,15 days,Instagram,0.15,"$5,532.00",6.96,New York,Spanish,222,3067,2,Foodies,2021-07-18
182460,Innovate Industries,Email,Men 25-34,60 days,Email,0.1,"$8,916.00",2.21,New York,Spanish,859,3080,6,Outdoor Adventurers,2021-11-21
182509,TechCorp,Social Media,Women 35-44,30 days,Email,0.12,"$17,074.00",7.6,New York,Spanish,829,6922,5,Health & Wellness,2021-01-09
182528,NexGen Systems,Display,Men 25-34,45 days,Website,0.04,"$14,549.00",7.09,New York,Mandarin,393,3180,6,Tech Enthusiasts,2021-01-28
182598,Innovate Industries,Email,Women 35-44,30 days,Website,0.09,"$10,618.00",6.63,Houston,Spanish,969,9987,9,Foodies,2021-04-08
182608,DataTech Solutions,Social Media,All Ages,45 days,Email,0.02,"$12,921.00",5.65,Chicago,Mandarin,930,6170,2,Health & Wellness,2021-04-18
182768,Alpha Innovations,Email,Women 35-44,30 days,YouTube,0.12,"$5,436.00",6.4,Los Angeles,Mandarin,875,8065,9,Foodies,2021-09-25
182773,Alpha Innovations,Display,Women 25-34,60 days,Instagram,0.05,"$10,169.00",5.19,Miami,German,617,4433,5,Foodies,2021-09-30
182781,TechCorp,Email,Men 25-34,45 days,Google Ads,0.09,"$6,893.00",4.36,Houston,English,339,8175,1,Tech Enthusiasts,2021-10-08
182790,DataTech Solutions,Email,Women 35-44,30 days,Instagram,0.07,"$11,535.00",4.74,New York,French,752,2823,2,Health & Wellness,2021-10-17
182813,NexGen Systems,Display,Women 35-44,60 days,Email,0.08,"$19,689.00",2.57,Los Angeles,French,157,8546,7,Tech Enthusiasts,2021-11-09
182882,Alpha Innovations,Email,Women 35-44,45 days,Facebook,0.11,"$10,603.00",2.56,Chicago,English,649,2262,3,Outdoor Adventurers,2021-01-17
182901,NexGen Systems,Email,Women 25-34,60 days,Facebook,0.01,"$8,670.00",4.44,Miami,Mandarin,651,5573,6,Foodies,2021-02-05
182924,Innovate Industries,Search,Men 25-34,30 days,Facebook,0.03,"$16,601.00",2.41,New York,English,729,2878,3,Health & Wellness,2021-02-28
182954,TechCorp,Social Media,Men 25-34,15 days,Google Ads,0.08,"$5,970.00",5.16,Los Angeles,English,935,5219,7,Outdoor Adventurers,2021-03-30
182982,Alpha Innovations,Search,Women 25-34,60 days,Google Ads,0.07,"$9,312.00",5.87,Miami,Spanish,673,7555,2,Fashionistas,2021-04-27
182994,Innovate Industries,Email,All Ages,15 days,Website,0.13,"$11,511.00",6.35,New York,Spanish,613,5025,9,Foodies,2021-05-09
183030,Innovate Industries,Email,Women 35-44,45 days,Instagram,0.06,"$19,776.00",4.11,Chicago,Mandarin,648,6389,1,Outdoor Adventurers,2021-06-14
183060,Innovate Industries,Email,Women 35-44,15 days,Facebook,0.14,"$19,526.00",5.14,Chicago,Spanish,462,8584,10,Health & Wellness,2021-07-14
183102,Alpha Innovations,Influencer,Men 25-34,15 days,Website,0.06,"$6,575.00",3.38,Los Angeles,Mandarin,931,1192,2,Outdoor Adventurers,2021-08-25
183111,DataTech Solutions,Social Media,Men 18-24,15 days,YouTube,0.14,"$12,666.00",5.71,Houston,French,925,5396,9,Tech Enthusiasts,2021-09-03
183217,NexGen Systems,Social Media,All Ages,60 days,Email,0.01,"$14,284.00",7.21,Houston,German,287,1247,2,Fashionistas,2021-12-18
183253,TechCorp,Display,Women 25-34,15 days,Instagram,0.08,"$19,966.00",3.36,New York,French,986,4765,7,Health & Wellness,2021-01-23
183265,NexGen Systems,Influencer,Men 18-24,45 days,YouTube,0.03,"$14,156.00",5.67,Chicago,English,149,2343,3,Tech Enthusiasts,2021-02-04
183310,DataTech Solutions,Display,Men 18-24,60 days,Facebook,0.02,"$17,695.00",3.85,New York,French,619,1807,5,Outdoor Adventurers,2021-03-21
183477,Innovate Industries,Influencer,Men 18-24,45 days,Email,0.1,"$18,854.00",4.69,Los Angeles,English,768,6857,3,Outdoor Adventurers,2021-09-04
183609,TechCorp,Display,Women 35-44,45 days,Facebook,0.13,"$6,359.00",5.66,New York,Spanish,985,2272,6,Foodies,2021-01-14
183636,TechCorp,Search,Men 18-24,30 days,Facebook,0.13,"$19,717.00",2.48,Chicago,Mandarin,163,1233,3,Tech Enthusiasts,2021-02-10
183669,DataTech Solutions,Search,Women 35-44,60 days,Website,0.08,"$16,027.00",3.16,New York,English,800,6139,6,Outdoor Adventurers,2021-03-15
183694,Innovate Industries,Email,Men 18-24,45 days,Google Ads,0.13,"$18,152.00",3.93,Miami,Spanish,161,9117,3,Health & Wellness,2021-04-09
183708,TechCorp,Influencer,All Ages,60 days,YouTube,0.06,"$15,098.00",5.71,Los Angeles,Mandarin,119,9133,7,Foodies,2021-04-23
183710,TechCorp,Social Media,Women 25-34,15 days,Google Ads,0.01,"$18,543.00",5.31,Los Angeles,French,953,6190,8,Health & Wellness,2021-04-25
183751,NexGen Systems,Display,Women 35-44,30 days,Email,0.13,"$12,132.00",5.13,Miami,Mandarin,932,6100,7,Outdoor Adventurers,2021-06-05
183788,NexGen Systems,Display,All Ages,30 days,Facebook,0.12,"$15,405.00",7.54,Houston,French,155,8676,5,Outdoor Adventurers,2021-07-12
183798,NexGen Systems,Display,Women 25-34,15 days,Facebook,0.05,"$14,152.00",3.18,Chicago,Mandarin,536,1974,4,Health & Wellness,2021-07-22
183821,Innovate Industries,Search,Men 18-24,45 days,Website,0.06,"$17,852.00",6.42,Los Angeles,Spanish,725,8231,3,Health & Wellness,2021-08-14
183875,DataTech Solutions,Social Media,All Ages,60 days,Facebook,0.15,"$15,640.00",3.17,Los Angeles,Spanish,169,8549,1,Outdoor Adventurers,2021-10-07
183877,TechCorp,Influencer,Men 18-24,15 days,Email,0.13,"$11,838.00",4.1,Miami,English,695,7737,9,Fashionistas,2021-10-09
183883,NexGen Systems,Search,Women 35-44,60 days,Website,0.11,"$7,853.00",2.26,Los Angeles,German,371,1472,2,Tech Enthusiasts,2021-10-15
183894,TechCorp,Influencer,Women 35-44,45 days,Email,0.06,"$12,801.00",6.6,Miami,German,163,9131,3,Foodies,2021-10-26
183924,TechCorp,Influencer,Women 25-34,15 days,YouTube,0.09,"$11,982.00",2.02,Houston,Spanish,524,1093,5,Foodies,2021-11-25
183925,Alpha Innovations,Email,Women 35-44,30 days,YouTube,0.08,"$11,240.00",3.46,Houston,Spanish,195,8507,4,Fashionistas,2021-11-26
184032,Innovate Industries,Search,Women 35-44,45 days,Instagram,0.1,"$15,844.00",4.29,Los Angeles,Mandarin,625,4506,10,Health & Wellness,2021-03-13
184074,TechCorp,Email,Men 25-34,60 days,Google Ads,0.06,"$11,055.00",4.77,Houston,Spanish,373,1558,8,Fashionistas,2021-04-24
184116,Innovate Industries,Influencer,Men 25-34,15 days,Facebook,0.08,"$13,444.00",5.95,Chicago,German,174,2627,10,Health & Wellness,2021-06-05
184130,NexGen Systems,Display,Men 25-34,45 days,YouTube,0.07,"$8,229.00",5.49,Los Angeles,English,629,2120,2,Outdoor Adventurers,2021-06-19
184254,NexGen Systems,Email,Men 25-34,60 days,Google Ads,0.07,"$7,679.00",7.62,New York,Mandarin,659,3714,3,Outdoor Adventurers,2021-10-21
184307,Alpha Innovations,Search,Women 25-34,45 days,Website,0.14,"$9,145.00",4.76,Los Angeles,Mandarin,522,8658,8,Foodies,2021-12-13
184406,Innovate Industries,Display,All Ages,45 days,Website,0.02,"$5,349.00",4.99,Los Angeles,French,803,7126,2,Outdoor Adventurers,2021-03-22
184490,Alpha Innovations,Display,All Ages,60 days,Facebook,0.07,"$12,676.00",6.14,Chicago,English,675,5714,8,Tech Enthusiasts,2021-06-14
184500,DataTech Solutions,Email,Women 25-34,30 days,Website,0.14,"$16,877.00",4.1,Los Angeles,French,321,4422,8,Tech Enthusiasts,2021-06-24
184525,Innovate Industries,Display,Men 18-24,45 days,Google Ads,0.14,"$13,564.00",5.29,New York,English,126,5584,8,Tech Enthusiasts,2021-07-19
184672,Innovate Industries,Display,Men 18-24,30 days,Google Ads,0.12,"$18,994.00",3.48,Houston,Mandarin,107,4979,6,Tech Enthusiasts,2021-12-13
184724,Innovate Industries,Social Media,Men 18-24,45 days,Google Ads,0.11,"$18,953.00",6.58,Miami,English,943,3461,3,Foodies,2021-02-03
184789,NexGen Systems,Social Media,Men 18-24,60 days,YouTube,0.12,"$10,528.00",7.24,Miami,Mandarin,257,8151,5,Fashionistas,2021-04-09
184871,NexGen Systems,Display,Men 25-34,15 days,Website,0.15,"$12,973.00",6.42,Houston,English,759,8110,8,Foodies,2021-06-30
184897,NexGen Systems,Search,Men 18-24,30 days,Website,0.08,"$14,390.00",7.41,Miami,French,883,2868,5,Outdoor Adventurers,2021-07-26
184943,Alpha Innovations,Social Media,Women 35-44,60 days,YouTube,0.12,"$8,529.00",5.17,Chicago,German,839,1001,5,Tech Enthusiasts,2021-09-10
184986,DataTech Solutions,Influencer,All Ages,30 days,Website,0.11,"$12,735.00",2.7,Chicago,French,709,4898,6,Outdoor Adventurers,2021-10-23
184998,Alpha Innovations,Search,All Ages,30 days,Google Ads,0.03,"$8,566.00",4.27,New York,German,620,4691,1,Health & Wellness,2021-11-04
185004,NexGen Systems,Email,Women 35-44,15 days,Google Ads,0.03,"$19,437.00",2.36,Chicago,French,892,1768,5,Fashionistas,2021-11-10
185034,TechCorp,Display,Men 18-24,15 days,Instagram,0.14,"$15,696.00",6.76,New York,Mandarin,576,8212,7,Health & Wellness,2021-12-10
185074,NexGen Systems,Display,Women 35-44,45 days,Website,0.06,"$18,975.00",7.17,Houston,French,914,6909,6,Health & Wellness,2021-01-19
185095,TechCorp,Email,Men 25-34,60 days,Instagram,0.14,"$12,261.00",3.36,Houston,Mandarin,331,3579,1,Tech Enthusiasts,2021-02-09
185099,DataTech Solutions,Social Media,Women 25-34,60 days,Website,0.11,"$9,993.00",3.99,Miami,English,181,8676,8,Foodies,2021-02-13
185102,TechCorp,Display,All Ages,15 days,YouTube,0.14,"$13,277.00",4.07,Miami,Spanish,844,5947,8,Tech Enthusiasts,2021-02-16
185168,TechCorp,Social Media,Men 18-24,45 days,Facebook,0.12,"$9,615.00",6.28,Los Angeles,Mandarin,259,4449,5,Tech Enthusiasts,2021-04-23
185203,Alpha Innovations,Email,All Ages,45 days,Website,0.09,"$10,013.00",2.06,Los Angeles,English,226,6443,10,Health & Wellness,2021-05-28
185240,Alpha Innovations,Display,All Ages,30 days,Facebook,0.09,"$5,424.00",6.85,Los Angeles,Spanish,781,8209,6,Health & Wellness,2021-07-04
185267,DataTech Solutions,Display,Men 18-24,45 days,Google Ads,0.14,"$5,240.00",5.75,Chicago,German,883,8655,4,Foodies,2021-07-31
185302,NexGen Systems,Email,All Ages,15 days,Facebook,0.15,"$7,103.00",7.42,Chicago,French,971,6898,7,Fashionistas,2021-09-04
185307,DataTech Solutions,Search,Men 25-34,30 days,Website,0.07,"$10,843.00",5.3,Chicago,English,242,9330,8,Foodies,2021-09-09
185449,Alpha Innovations,Social Media,Women 25-34,30 days,Website,0.14,"$13,974.00",7.23,New York,English,455,3327,7,Health & Wellness,2021-01-29
185454,Innovate Industries,Social Media,Men 18-24,60 days,Facebook,0.05,"$10,398.00",6.94,New York,Spanish,429,8615,3,Fashionistas,2021-02-03
185531,Innovate Industries,Display,Women 25-34,15 days,Facebook,0.11,"$11,781.00",6.33,Los Angeles,Mandarin,946,6819,8,Foodies,2021-04-21
